ID;booking;occupation_id_desc;had_a_flight_in_last_cruise;booked_country_aggregation;AGE;LOYALTY_TOTAL_SCORE;NUMBER_OF_CRUISES;rfm_segment;is_loyalty;pcc_flag;flag_app;opener_segment;privacy_channel_email_date;privacy_channel_phone_date;privacy_channel_post_date;privacy_send_material_date;loyalty_subscribe_date;days_after_cruise_end;BKG_Channel;last_cruise_program_desc;last_cruise_duration;last_cruise_bkg_anticipation;last_paid_cabin_meta_cat_code;last_nps_segment;last_pax_type;flag_bkd_cxl_last3y;flag_opt_cxl_last3y;flag_bkd_cxl_last_month;flag_opt_cxl_last_month;num_cruises_last3y;total_gross_cru_rev_eur_mean;total_gross_obr_rev_eur_mean;sent_last_month;open_last_month;click_last_month;source_desc
3276;;;True;SPAIN;55;2331;1;0 HIGH;True;0;1.0;OP_HIGH_CL_HIGH;26/01/2023;26/01/2023;26/01/2023;26/01/2023;2023-01-26T15:16:09.000Z;35.0;Trade;Northern Europe - 7 Days;7.0;142.0;I;;MYALLINC;;;;;1.0;948.9;632.0;2.0;2.0;1.0;
3277;;;False;SPAIN;58;0;2;LOST;False;0;0.0;;01/12/2018;01/12/2018;01/12/2018;01/12/2018;;1208.0;Trade;Mediterranean - 7 Days;7.0;25.0;V;;BASIC;;;;;;;;;;;
3278;;;False;FRANCE;73;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;17/02/2014;17/02/2014;17/02/2014;17/02/2014;2012-11-15T15:21:59.000Z;2621.0;Trade;Mediterranean - 7 Days;7.0;8.0;O;Promoter;PIND;;;;;;;;5.0;1.0;0.0;
3279;;;;ITALY;40;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3280;;;False;ITALY;95;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;;;;17/01/2019;2019-01-15T00:00:00.000Z;1104.0;Trade;Mediterranean - 8/12 Days;10.0;110.0;O;;AAMBER;;;;;;;;7.0;3.0;2.0;
3281;;;False;PORTUGAL;45;0;1;LOST;False;0;0.0;;13/05/2019;13/05/2019;13/05/2019;13/05/2019;;1045.0;Trade;Mediterranean - 7 Days;7.0;14.0;V;;GRP;;;;;;;;;;;
3282;;;True;SPAIN;61;3741;2;0 HIGH;True;1;0.0;OLD_OPENER;08/08/2019;08/08/2019;08/08/2019;08/08/2019;2022-06-01T00:00:53.000Z;63.0;Call Center;Mediterranean - 7 Days;7.0;75.0;O;;MEBLUE;;;;;1.0;1228.9;297.0;8.0;4.0;0.0;
3283;;;;SWITZERLAND;40;0;0;PROSPECT;False;0;0.0;NEVER_OPENER;;;;23/01/2019;;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;EXT-VENDOR
3284;;;;ITALY;40;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;1.0;;;;;;;RESERVATION SYSTEM
3285;;;False;BRAZIL;61;3229;1;0 HIGH;True;0;1.0;OP_HIGH_CL_LOW;05/03/2022;05/03/2022;05/03/2022;05/03/2022;2022-03-05T00:00:00.000Z;74.0;Trade;South America;7.0;179.0;V;Promoter;GRP;1.0;2.0;0.0;0.0;1.0;602.190152;551.6667194;13.0;11.0;4.0;
3286;;;True;ITALY;78;1;1;LOST;True;0;0.0;;09/06/2017;10/06/2017;09/06/2017;09/06/2017;2007-07-03T00:00:00.000Z;1747.0;Trade;Northern Europe - 7 Days;7.0;116.0;V;;CAQUA;;;;;;;;;;;
3287;;;;SPAIN;29;0;0;PROSPECT;True;0;1.0;OLD_OPENER;08/02/2019;08/02/2019;08/02/2019;08/02/2019;2019-02-08T00:00:00.000Z;;;;;0.0;;;;;;;;;;;;;;COSTA-APP
3288;;;True;SPAIN;61;1;1;LOST;True;0;0.0;UNDELIVERABLE;;;;15/05/2017;2016-05-14T00:00:00.000Z;2025.0;Trade;Mediterranean - 7 Days;7.0;114.0;I;;CAMBER;;;;;;;;;;;
3289;;;False;FRANCE;55;0;1;LOST;False;0;0.0;;24/10/2019;24/10/2019;24/10/2019;24/10/2019;;874.0;Trade;Indian Ocean;14.0;72.0;O;;BASIC;;;;;;;;;;;
3290;;;;GERMANY;23;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;12/01/2023;12/01/2023;12/01/2023;12/01/2023;2023-01-12T19:36:55.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
3291;;;False;SPAIN;65;0;1;LOST;False;0;0.0;;;;;;;1278.0;OTA;Mediterranean - 7 Days;5.0;42.0;I;;PIND;;;;;;;;;;;
3292;;;False;SWITZERLAND;60;0;1;LOST;False;0;0.0;;08/04/2018;08/04/2018;08/04/2018;08/04/2018;;1445.0;Call Center;Mediterranean - 7 Days;7.0;139.0;V;;IND;;;;;;;;;;;
3293;;;False;HOLLAND;62;0;1;LOST;False;0;0.0;;30/08/2017;30/08/2017;30/08/2017;30/08/2017;;1664.0;Trade;Northern Europe - 10/14 Days;9.0;119.0;I;;BASIC;;;;;;;;;;;
3294;;;True;SPAIN;71;1;2;LOST;True;0;0.0;OP_LOW_CL_LOW;17/04/2015;11/04/2015;11/04/2015;31/05/2016;2015-10-09T10:32:38.000Z;2128.0;Trade;Northern Europe - 7 Days;7.0;215.0;I;;AQUA;;;;;;;;4.0;0.0;0.0;
3295;;;;BRAZIL;24;0;0;PROSPECT;True;0;1.0;NEVER_OPENER;01/09/2018;01/09/2018;01/09/2018;01/09/2018;2018-09-01T00:00:00.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;COSTA-APP
3296;;;;ITALY;30;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3297;;;False;ITALY;32;0;1;LOST;False;0;0.0;;16/10/2017;16/10/2017;16/10/2017;16/10/2017;;1619.0;Trade;Mediterranean - 7 Days;7.0;60.0;I;;BASIC;;;;;;;;;;;
3298;;;False;ITALY;45;0;1;LOST;False;0;0.0;;19/10/2015;19/10/2015;19/10/2015;19/10/2015;;2347.0;Trade;Mediterranean - 7 Days;7.0;19.0;O;;BST;;;;;;;;;;;
3299;;;;SCANDINAVIA (S);36;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3300;;;False;NORTH AM.;51;0;1;0 HIGH;False;0;1.0;OP_HIGH_CL_LOW;;;;24/08/2019;;44.0;OTA;Mediterranean - 7 Days;7.0;89.0;V;Detractor;TOPMYCRU;1.0;0.0;0.0;0.0;1.0;1122.134071;265.43;3.0;2.0;0.0;
3301;;;;ITALY;57;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;16/08/2022;16/08/2022;16/08/2022;16/08/2022;2022-08-16T14:10:52.000Z;;;;;0.0;;;;;;;;;;;4.0;0.0;0.0;WEB
3302;;;False;BRAZIL;64;0;1;0 LOW;False;0;0.0;;12/02/2023;12/02/2023;12/02/2023;12/02/2023;;54.0;Web;South America;7.0;7.0;I;;PROMO;;;;;1.0;440.4120689;69.166405;;;;
3303;;;True;GERMANY;48;0;1;LOST;False;0;0.0;;;;;24/10/2017;;1607.0;Trade;Mediterranean - 7 Days;7.0;134.0;O;;GRP;;;;;;;;;;;
3304;;;;BRAZIL;46;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3305;;Entrepreneur/Manager/Professional;False;FRANCE;73;8162;2;0 HIGH;True;1;1.0;;09/02/2022;09/02/2022;09/02/2022;02/02/2022;2012-06-01T13:15:33.000Z;73.0;Call Center;Mediterranean - 7 Days;7.0;170.0;V;;ALSILVER;3.0;3.0;0.0;0.0;1.0;1336.37;433.86;;;;
3306;;;;SPAIN;53;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3307;;Pensioner;False;FRANCE;80;1;1;LOST;True;0;0.0;;02/04/2014;;02/04/2014;02/04/2014;2011-02-15T18:53:05.000Z;2458.0;Trade;Mediterranean - 8/12 Days;11.0;203.0;O;Detractor;PEARL;;;;;;;;;;;
3308;;;False;ITALY;63;0;0;PROSPECT;True;1;0.0;OP_HIGH_CL_LOW;21/07/2023;21/07/2023;21/07/2023;21/07/2023;2023-07-21T11:37:36.000Z;;Web;Mediterranean - 7 Days;7.0;26.0;V;;PROMO;;;;;;;;2.0;1.0;0.0;RESERVATION SYSTEM
3309;;;False;GERMANY;58;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 8/12 Days;14.0;185.0;V;;GRP;1.0;0.0;0.0;0.0;;;;;;;
3310;;Pensioner;False;ITALY;73;1;1;LOST;True;0;0.0;OP_HIGH_CL_LOW;22/05/2017;22/05/2017;22/05/2017;22/05/2017;2008-04-14T12:00:00.000Z;1760.0;Trade;Mediterranean - 7 Days;6.0;235.0;I;Detractor;CPEARL;;;;;;;;6.0;6.0;1.0;
3311;;Not Available;False;ITALY;21;14913;12;0 LOW;True;0;1.0;OP_LOW_CL_LOW;02/05/2021;02/05/2021;02/05/2021;02/05/2021;2020-01-19T00:00:00.000Z;17.0;OTA;Mediterranean - 8/12 Days;6.0;186.0;I;Promoter;MYSILVER;4.0;1.0;0.0;0.0;1.0;244.0;86.5;1.0;0.0;0.0;
3312;;;;ITALY;34;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3313;;;False;SPAIN;55;0;0;PROSPECT;False;0;0.0;;;;;;;;OTA;Transatlantic;15.0;149.0;I;;COSTA;1.0;3.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3314;;;False;GERMANY;85;0;1;LOST;False;0;0.0;;;;;;;1924.0;Trade;Mediterranean - 7 Days;6.0;212.0;V;;GRP;;;;;;;;;;;
3315;;;False;FRANCE;51;0;1;LOST;False;0;0.0;;08/11/2019;08/11/2019;08/11/2019;08/11/2019;;872.0;Call Center;Mediterranean - 7 Days;7.0;103.0;I;;ALLINCL;;;;;;;;;;;
3316;;;False;SCANDINAVIA (S);74;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Northern Europe - 7 Days;7.0;208.0;I;;BASIC;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3317;;;False;FRANCE OVERSEAS;22;0;1;NO SEGMENT;False;0;0.0;;;;;;;2286.0;Trade;Caribbean 7 Days;7.0;177.0;O;;IND;;;;;;;;;;;
3318;;;False;INDIA;55;0;1;LOST;False;0;0.0;;;;;;;865.0;Trade;Maldive 7 Days;3.0;5.0;I;;GRP;;;;;;;;;;;
3319;;;True;SPAIN;59;0;1;LOST;False;0;0.0;;17/08/2019;17/08/2019;17/08/2019;17/08/2019;;949.0;OTA;Northern Europe - 7 Days;7.0;44.0;I;;ALLINCL;0.0;1.0;0.0;0.0;;;;;;;
3320;;;False;SWITZERLAND;53;1;1;LOST;True;0;0.0;NEVER_OPENER;06/07/2015;06/07/2015;06/07/2015;06/07/2015;2011-03-16T15:40:10.000Z;2461.0;Trade;Northern Europe - 10/14 Days;14.0;215.0;V;;CORAL;;;;;;;;0.0;0.0;0.0;
3321;;;False;BRAZIL;18;0;1;NO SEGMENT;False;0;0.0;;;;;;;1923.0;Trade;South America;4.0;84.0;O;;IND;;;;;;;;;;;
3322;;;False;SPAIN;61;0;1;LOST;False;0;0.0;OLD_OPENER;;;;21/06/2018;;1327.0;Trade;Northern Europe - 7 Days;7.0;197.0;S;;COSTA;;;;;;;;;;;
3323;;;;BRAZIL;42;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3324;;;False;BRAZIL;36;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;South America;7.0;306.0;V;;GRP;;;;;;;;;;;RESERVATION SYSTEM
3325;;;True;ITALY;64;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;14/07/2017;14/07/2017;14/07/2017;14/07/2017;2009-07-21T12:00:00.000Z;1731.0;OTA;Northern Europe - 10/14 Days;11.0;132.0;I;Neutral;COSTA;;;;;;;;6.0;0.0;0.0;
3326;;;False;GERMANY;55;0;1;LOST;False;0;0.0;;29/09/2018;29/09/2018;29/09/2018;29/09/2018;;1271.0;Trade;Mediterranean - 7 Days;7.0;259.0;I;;IND;;;;;;;;;;;
3327;;;False;ITALY;77;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;16/03/2021;16/03/2021;16/03/2021;16/03/2021;2021-03-17T00:09:01.000Z;1427.0;Trade;Mediterranean - 8/12 Days;10.0;95.0;O;;BASIC;;;;;;;;6.0;0.0;0.0;
3328;;;False;BRAZIL;29;0;1;0 LOW;False;0;1.0;;;;;;;196.0;Trade;South America;7.0;75.0;I;;ALLINCL;1.0;0.0;0.0;0.0;1.0;713.539863;148.3024862;;;;
3329;;;False;FRANCE;66;0;1;LOST;False;0;0.0;;04/05/2015;04/05/2015;04/05/2015;04/05/2015;;2519.0;OTA;Mediterranean - 3/6 Days;3.0;42.0;I;;VALUE;;;;;;;;;;;
3330;;;;BRAZIL;24;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;24/01/2023;24/01/2023;24/01/2023;24/01/2023;2023-01-22T21:45:32.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
3331;;;False;ITALY;21;1070;1;0 LOW;True;0;1.0;OP_LOW_CL_LOW;10/11/2022;10/11/2022;10/11/2022;10/11/2022;2022-11-10T14:09:07.000Z;204.0;Trade;Mediterranean - 7 Days;7.0;16.0;I;;MYCRUISE;;;;;1.0;446.6;241.49;0.0;0.0;0.0;
3332;;;False;BRAZIL;39;501;1;LOST;True;1;0.0;OP_LOW_CL_LOW;18/11/2017;18/11/2017;18/11/2017;18/11/2017;2020-01-08T00:00:00.000Z;1561.0;Call Center;South America;3.0;218.0;I;;COSTA;;;;;;;;13.0;0.0;0.0;
3333;;Entrepreneur/Manager/Professional;False;NORTH AM.;43;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;18/07/2014;18/07/2014;18/07/2014;18/07/2014;;2655.0;Trade;Mediterranean - 7 Days;7.0;154.0;I;Detractor;BEST;;;;;;;;4.0;0.0;0.0;
3334;;;False;MEDMEIA;30;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;117.0;I;;GRP;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3335;;;False;SPAIN;67;0;1;LOST;False;0;0.0;OLD_OPENER;03/09/2017;03/09/2017;03/09/2017;03/09/2017;;1668.0;Trade;Mediterranean - 7 Days;7.0;168.0;V;;COSTA;;;;;;;;;;;
3336;;;False;ITALY;42;0;1;LOST;False;0;0.0;;26/10/2014;26/10/2014;26/10/2014;26/10/2014;;1982.0;OTA;Mediterranean - 3/6 Days;5.0;35.0;I;;BASIC;;;;;;;;;;;
3337;;;False;NORTH AM.;68;0;0;PROSPECT;False;0;0.0;;01/02/2020;01/02/2020;01/02/2020;01/02/2020;;;Trade;Positionings Indian Ocean;27.0;207.0;V;;BASIC;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3338;;;False;ITALY;38;0;2;LOST;False;0;0.0;;23/02/2018;23/02/2018;23/02/2018;23/02/2018;;1488.0;Trade;Mediterranean - 7 Days;7.0;66.0;V;;BASIC;;;;;;;;;;;
3339;;;;ITALY;31;0;0;PROSPECT;False;0;0.0;;06/11/2021;06/11/2021;06/11/2021;06/11/2021;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3340;;;False;ITALY;60;1;1;LOST;True;0;0.0;OP_HIGH_CL_LOW;16/09/2017;16/09/2017;16/09/2017;16/09/2017;2013-06-29T20:31:37.000Z;1655.0;Trade;Mediterranean - 7 Days;7.0;175.0;I;;COSTA;;;;;;;;1.0;1.0;0.0;
3341;;;False;BELGIUM;56;0;1;LOST;False;0;0.0;;13/07/2018;13/07/2018;13/07/2018;13/07/2018;;1355.0;Trade;Mediterranean - 7 Days;7.0;168.0;O;;COSTA;;;;;;;;;;;
3342;;;False;ITALY;52;823;3;LOST;True;1;1.0;OP_LOW_CL_LOW;21/03/2022;21/03/2022;21/03/2022;21/03/2022;2007-01-24T00:00:00.000Z;991.0;Call Center;Mediterranean - 7 Days;14.0;103.0;V;Promoter;MEBRONZE;1.0;1.0;0.0;0.0;;;;9.0;6.0;0.0;
3343;;;;ITALY;39;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3344;;;False;GERMANY;74;0;1;LOST;False;0;0.0;;;;;;;2448.0;Trade;Northern Europe - 7 Days;7.0;137.0;O;;GRP;;;;;;;;;;;
3345;;;;FRANCE;41;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3346;;;;ITALY;30;0;0;PROSPECT;True;0;0.0;UNDELIVERABLE;30/11/2019;30/11/2019;30/11/2019;30/11/2019;2017-04-04T00:00:00.000Z;;;;;0.0;;;;;;;;;;;;;;EXT-VENDOR
3347;;;False;ITALY;30;1;1;LOST;True;1;0.0;OLD_OPENER;22/09/2022;22/09/2022;22/09/2022;22/09/2022;2018-05-16T00:00:00.000Z;1445.0;OTA;Mediterranean - 3/6 Days;5.0;14.0;V;;BASIC;0.0;2.0;0.0;0.0;;;;4.0;0.0;0.0;
3348;;;False;ITALY;71;0;2;0 HIGH;False;0;0.0;;;;;;;9.0;Trade;Mediterranean - 7 Days;7.0;19.0;I;;GRP;;;;;1.0;530.0;565.52;;;;
3349;;;;FRANCE;64;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3350;;;False;ITALY;22;0;1;NO SEGMENT;False;0;0.0;;;;;;;1803.0;Trade;Mediterranean - 3/6 Days;3.0;14.0;I;;GRP;;;;;;;;;;;
3351;;;False;ITALY;63;0;1;LOST;False;0;0.0;;05/06/2019;05/06/2019;05/06/2019;05/06/2019;;1026.0;OTA;Mediterranean - 7 Days;7.0;39.0;V;;PIND;;;;;;;;;;;
3352;;;;SPAIN;20;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3353;;;True;SPAIN;69;1;2;LOST;True;0;0.0;OP_HIGH_CL_LOW;07/05/2018;07/05/2018;07/05/2018;07/05/2018;2017-05-03T00:00:00.000Z;1416.0;Trade;Mediterranean - 7 Days;7.0;222.0;V;;CCORAL;;;;;;;;6.0;6.0;0.0;
3354;;;False;SPAIN;71;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;247.0;V;;ALLINCL;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3355;;;False;ITALY;57;0;1;LOST;False;0;0.0;;19/04/2019;19/04/2019;19/04/2019;19/04/2019;;1069.0;OTA;Mediterranean - 7 Days;7.0;51.0;O;;BASIC;;;;;;;;;;;
3356;;;False;HOLLAND;78;0;1;LOST;False;0;0.0;;21/03/2016;21/03/2016;21/03/2016;21/03/2016;;2193.0;OTA;Mediterranean - 7 Days;7.0;186.0;I;;GRP;;;;;;;;;;;
3357;;;False;FRANCE;48;1619;1;NO SEGMENT;True;0;1.0;;02/11/2021;02/11/2021;02/11/2021;02/11/2021;2021-11-02T17:01:02.000Z;143.0;Other Direct;Mediterranean - 7 Days;7.0;12.0;V;;GRP;;;;;;;;;;;
3358;;;False;SPAIN;19;0;0;NO SEGMENT;False;0;0.0;;;;;;;;Trade;Northern Europe - 7 Days;7.0;381.0;I;;AAMBER;2.0;1.0;0.0;0.0;;;;;;;
3359;;;False;FRANCE;62;1;1;LOST;True;0;0.0;OP_HIGH_CL_LOW;01/01/2017;01/01/2017;01/01/2017;01/01/2017;2017-09-27T00:00:00.000Z;1910.0;OTA;Indian Ocean;15.0;254.0;I;Detractor;BASIC;;;;;;;;6.0;4.0;0.0;
3360;;;False;BRAZIL;37;0;1;LOST;False;0;0.0;UNDELIVERABLE;;;;30/12/2013;;3000.0;Other Direct;South America;6.0;16.0;V;;GRP;;;;;;;;;;;
3361;;;;FRANCE;44;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;17/07/2022;17/07/2022;17/07/2022;17/07/2022;2022-07-17T15:49:52.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
3362;;;;FRANCE;40;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3363;;;False;ITALY;33;0;1;LOST;False;0;0.0;;16/07/2018;16/07/2018;16/07/2018;16/07/2018;;1347.0;Trade;Mediterranean - 7 Days;7.0;172.0;S;;EHM;;;;;;;;;;;
3364;;;False;ITALY;63;4666;1;LOST;True;0;0.0;OP_LOW_CL_LOW;15/09/2019;15/09/2019;15/09/2019;15/09/2019;2019-06-21T00:00:00.000Z;918.0;Trade;Mediterranean - 8/12 Days;9.0;81.0;V;;AAMBER;;;;;;;;4.0;0.0;0.0;
3365;;;False;ITALY;19;0;0;NO SEGMENT;False;0;0.0;;;;;;;;Trade;Northern Europe - 7 Days;7.0;307.0;O;;ALLINCL;1.0;0.0;0.0;0.0;;;;;;;
3366;;;;BRAZIL;41;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3367;;Housewife;False;ITALY;73;0;1;LOST;False;0;0.0;;22/10/2016;23/10/2016;22/10/2016;22/10/2016;;1977.0;Trade;Mediterranean - 7 Days;7.0;27.0;I;;GRP;;;;;;;;;;;
3368;;;;ITALY;60;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3369;;;True;SWITZERLAND;22;0;1;NO SEGMENT;False;0;0.0;;;;;;;1697.0;Trade;Northern Europe - 10/14 Days;11.0;22.0;V;;VALUE;;;;;;;;;;;
3370;;;False;SWITZERLAND;39;0;1;LOST;False;0;0.0;;07/10/2018;07/10/2018;07/10/2018;07/10/2018;;1263.0;Trade;Mediterranean - 7 Days;7.0;184.0;I;;IND;;;;;;;;;;;
3371;;;False;ITALY;89;1;2;LOST;True;0;0.0;;;;;16/07/2015;2015-07-16T09:23:01.000Z;2117.0;Trade;Mediterranean - 7 Days;7.0;145.0;O;;CCORAL;;;;;;;;;;;
3372;;;;ITALY;57;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3373;;;;ITALY;39;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;31/08/2018;31/08/2018;31/08/2018;31/08/2018;2017-05-20T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;EXT-VENDOR
3374;;;False;ITALY;37;0;1;LOST;False;0;0.0;;19/10/2016;19/10/2016;19/10/2016;19/10/2016;;1980.0;Trade;Mediterranean - 7 Days;7.0;16.0;I;;GRP;;;;;;;;;;;
3375;;;;ITALY;34;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3376;;;False;GERMANY;73;0;1;LOST;False;0;0.0;;13/03/2015;13/03/2015;13/03/2015;13/03/2015;;2567.0;Trade;Emirates 7 Days;7.0;39.0;I;;VALUEAI;;;;;;;;;;;
3377;;;;FRANCE;48;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3378;;;;ITALY;34;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3379;;;;ITALY;49;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3380;;;False;SPAIN;62;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;159.0;V;;SALLINCL;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3381;;;False;SPAIN;64;0;1;LOST;False;0;0.0;;05/09/2016;05/09/2016;05/09/2016;05/09/2016;;2025.0;;Mediterranean - 7 Days;7.0;20.0;V;;COSTA;;;;;;;;;;;
3382;;;False;FRANCE;49;1;1;LOST;True;0;0.0;;07/07/2015;07/07/2015;07/07/2015;07/07/2015;2014-08-11T14:21:31.000Z;2447.0;Trade;Mediterranean - 8/12 Days;11.0;281.0;V;;IND;;;;;;;;;;;
3383;;;False;GERMANY;24;0;1;NO SEGMENT;False;0;0.0;;;;;;;2441.0;Trade;Northern Europe - 7 Days;7.0;279.0;V;;BEST;;;;;;;;;;;
3384;;;;ITALY;48;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;;;;09/09/2019;2019-09-09T00:00:00.000Z;;;;;0.0;;;;;;;;;;;4.0;0.0;0.0;WEB
3385;;;;ARGENTINA;55;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
3386;;;;ITALY;43;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;11/03/2023;11/03/2023;11/03/2023;11/03/2023;2023-03-11T17:58:56.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
3387;;;False;GERMANY;63;0;1;LOST;False;0;0.0;;07/09/2016;07/09/2016;07/09/2016;07/09/2016;;2019.0;Trade;Positionings N.E.;11.0;98.0;I;;VALUE;;;;;;;;;;;
3388;;Pensioner;False;GERMANY;84;500;1;LOST;True;0;0.0;OP_HIGH_CL_HIGH;19/09/2017;19/09/2017;19/09/2017;21/10/2017;2012-06-05T12:23:32.000Z;1567.0;Call Center;Positioning Maldive;28.0;239.0;O;Promoter;PEARL;;;;;;;;6.0;4.0;4.0;
3389;;;False;ITALY;65;0;1;LOST;False;0;0.0;;01/10/2018;01/10/2018;01/10/2018;01/10/2018;;1272.0;Trade;Mediterranean - 3/6 Days;4.0;26.0;I;;GRP;;;;;;;;;;;
3390;;;False;FRANCE;68;1;1;LOST;True;0;0.0;NEVER_OPENER;;;;09/02/2015;2015-02-12T21:37:48.000Z;2605.0;OTA;Mediterranean - 8/12 Days;12.0;38.0;I;;VALUE;;;;;;;;7.0;0.0;0.0;
3391;;;False;U.K.;41;1152;1;0 LOW;True;0;1.0;OP_LOW_CL_LOW;02/03/2020;02/03/2020;02/03/2020;02/03/2020;2020-03-02T00:00:00.000Z;53.0;Web;Mediterranean - 7 Days;7.0;419.0;I;;BASIC;2.0;2.0;0.0;0.0;1.0;279.2190135;226.45;3.0;1.0;0.0;
3392;;;;ITALY;51;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
3393;;;False;ITALY;18;0;3;NO SEGMENT;False;0;1.0;;;;;;;194.0;OTA;Mediterranean - 7 Days;7.0;106.0;V;;ALBRONZE;1.0;0.0;0.0;0.0;1.0;397.52;152.49;;;;
3394;;;;BRAZIL;42;0;0;PROSPECT;False;0;0.0;NEVER_OPENER;14/07/2022;14/07/2022;14/07/2022;14/07/2022;;;;;;0.0;;;;;;;;;;;;;;WEB
3395;;Unemployed;False;ITALY;54;1;1;LOST;True;0;0.0;NEVER_OPENER;06/01/2016;06/01/2016;06/01/2016;06/01/2016;2016-01-06T00:00:00.000Z;2489.0;OTA;Northern Europe - 7 Days;7.0;208.0;O;;AQUA;;;;;;;;;;;
